project_id,relative_path,absolute_path,bytes,sha256
model_error,src\+zhou_iter11_ref\+controller\compute_V_terms.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_iter11_ref\+controller\compute_V_terms.m,200,7ad68159a48c0c5e1637e5adbdcb585619ffd288709e40d6579c9e8771a01be0
model_error,src\+zhou_iter11_ref\+controller\costs_from_voltage.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_iter11_ref\+controller\costs_from_voltage.m,290,f44fd681c831e11789518c26343e698a5e3d791bac94a0f821f6560efd8dc66c
model_error,src\+zhou_iter11_ref\+controller\estimate_F.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_iter11_ref\+controller\estimate_F.m,800,dcd0e71be0a20b55abea40bedf57928656404048754f2594336bc75b0673b809
model_error,src\+zhou_iter11_ref\+controller\estimate_F_algebraic.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_iter11_ref\+controller\estimate_F_algebraic.m,1121,db3e08f69c9c2d2f4d7e31fcc6db23bf9e5e8031b3a160f873afa4c7ab1b606d
model_error,src\+zhou_iter11_ref\+controller\icf_mpc_step.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_iter11_ref\+controller\icf_mpc_step.m,3459,9407412b37118db6d30ea85104cbc715d01d33c859d82578d16b381a3b8563ca
model_error,src\+zhou_iter11_ref\+controller\independent_costs.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_iter11_ref\+controller\independent_costs.m,205,8cb1f8490e2f45717b279881065fd69d631673761c1115044a7df24ce55953b8
model_error,src\+zhou_iter11_ref\+controller\predict_k1.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_iter11_ref\+controller\predict_k1.m,258,b7cbcf472d17a43ffc7f3b68ff2fb600b897eb85a16a5dcd75c060352998e10a
model_error,src\+zhou_iter11_ref\+controller\predict_k2.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_iter11_ref\+controller\predict_k2.m,230,dfbf9d72607feb3dfe5c92163f1cb8a2559722a94c599d42acb70c49123b9e6c
model_error,src\+zhou_iter11_ref\+controller\sequence_equivalent_dq_voltage.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_iter11_ref\+controller\sequence_equivalent_dq_voltage.m,659,b4af47c395da3c421550fbf0f3f1524e837c5f25c2399afb468d7db44dcbabd5
model_error,src\+zhou_iter11_ref\+geometry\active_lines.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_iter11_ref\+geometry\active_lines.m,308,7743083d48974f78e1224355029b9a91b3ce558774d202e82f5d3465079229e1
model_error,src\+zhou_iter11_ref\+geometry\analyze_rectangle.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_iter11_ref\+geometry\analyze_rectangle.m,3037,b9f4c801ca5b635d0ddbf7b6452b9f9bb366d7e17d869cf421b48baaa27eaba0
model_error,src\+zhou_iter11_ref\+geometry\build_rectangle.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_iter11_ref\+geometry\build_rectangle.m,3231,5fd8ded2eef91766d45a4ba981666b907f97f173aed12ddc598a653b727371a6
model_error,src\+zhou_iter11_ref\+geometry\case2_midpoint.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_iter11_ref\+geometry\case2_midpoint.m,4237,41d83005f57d319576dfa626474a41c63b2dbeeb4e6c2de3632daa9864e8f688
model_error,src\+zhou_iter11_ref\+geometry\classify_case.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_iter11_ref\+geometry\classify_case.m,1259,ef35cf0a6cda08e7a5c285fe1403d1dd4dfd1ac9c78cfb46823615bb1be7b2ca
model_error,src\+zhou_iter11_ref\+geometry\line_rectangle_intersections.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_iter11_ref\+geometry\line_rectangle_intersections.m,2600,212e36edb24959aa03846001225152b31058db579609793a64cb935e93774ac6
model_error,src\+zhou_iter11_ref\+geometry\line_side_signature.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_iter11_ref\+geometry\line_side_signature.m,890,40d7262d84489d51b53614705860b311472196c0042dd6ed3f06a06bdebbce25
model_error,src\+zhou_iter11_ref\+geometry\point_in_rectangle.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_iter11_ref\+geometry\point_in_rectangle.m,487,5e6d122d58b56d3cf6b22940734181bf24371219f93a353f14fc2d7d9c963d7f
model_error,src\+zhou_iter11_ref\+geometry\sector_of_point.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_iter11_ref\+geometry\sector_of_point.m,727,e5b95ccf541732e28cbda8e4c9cb8d367be6a24e6bd18b17f502086db9e3668f
model_error,src\+zhou_iter11_ref\+geometry\select_savv.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_iter11_ref\+geometry\select_savv.m,3301,521ff058cea0f3b5147d8000eb9e73e411e7a36b503d9e67c09de5d3787aabfa
model_error,src\+zhou_iter11_ref\+inverter\count_sequence_transitions.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_iter11_ref\+inverter\count_sequence_transitions.m,362,2c04f5cee036a6f8b95ec9aebcde98e3ac418a24280b94aa3ad85103d3a3da2f
model_error,src\+zhou_iter11_ref\+inverter\deadtime_voltage_error.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_iter11_ref\+inverter\deadtime_voltage_error.m,2140,e5881fdafdd8663efbba207ec32dd60842b245470cbea68b9406bdfceac4d9d5
model_error,src\+zhou_iter11_ref\+inverter\voltage_vectors.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_iter11_ref\+inverter\voltage_vectors.m,806,2e5aa4ca358ce59f137e2241b9ec4e5015660ff1554cbeddc24a113466b0a8ec
model_error,src\+zhou_iter11_ref\+io\append_standard_tables.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_iter11_ref\+io\append_standard_tables.m,883,69945d57663975fbb6cae98dd9e804666e9573eb0a0fb3e414964939f324582f
model_error,src\+zhou_iter11_ref\+io\append_text.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_iter11_ref\+io\append_text.m,426,04baa1ead7f3cad85b3f644707e8c210cbe3027654b9667372ddc32482599a0c
model_error,src\+zhou_iter11_ref\+io\create_run_context.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_iter11_ref\+io\create_run_context.m,2286,d75d634e8173bed7d548c6300804bca8c097efc0cee59e1f08005f5ce277021f
model_error,src\+zhou_iter11_ref\+io\file_sha256.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_iter11_ref\+io\file_sha256.m,524,e4bee0917bb98986dcd745375853f2067baa35290020db6b940bb94dd0464bd3
model_error,src\+zhou_iter11_ref\+io\write_code_manifest.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_iter11_ref\+io\write_code_manifest.m,1426,c062ed091151d1a6c7ccf5d3c1a347c9c4ace5eca885b1a74721b9cfa9b0a287
model_error,src\+zhou_iter11_ref\+io\write_or_append_table.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_iter11_ref\+io\write_or_append_table.m,794,d35bff4317b1a2c2dde88cf128a3901d63bcacb3614c8681c6d2841e59e79bd5
model_error,src\+zhou_iter11_ref\+io\write_text_new.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_iter11_ref\+io\write_text_new.m,444,533baaceb12879b916e7c0dbe8cbfb1fefbe658e3a6eeae51ce89917aeb5191e
model_error,src\+zhou_iter11_ref\+math\inv_park.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_iter11_ref\+math\inv_park.m,189,bbf722e017f6480537cd7cb4fde649323d5344428911d6a2bbfb933644e56854
model_error,src\+zhou_iter11_ref\+math\park.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_iter11_ref\+math\park.m,187,36d1e543a6df50691c4b262bcf3e50d92a7f8426a1acab5706cdc49428d366ae
model_error,src\+zhou_iter11_ref\+metrics\case_statistics_table.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_iter11_ref\+metrics\case_statistics_table.m,570,ee946f50ef046891a07cf76aa8e079934e9e8fcb559986a7dc7aebcac346ee58
model_error,src\+zhou_iter11_ref\+metrics\constraint_violations_table.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_iter11_ref\+metrics\constraint_violations_table.m,1354,730dc8fa332498aa45214b1572f4abbeccaaf008e3e82a7406a60cf0257dffcf
model_error,src\+zhou_iter11_ref\+metrics\phase_thd.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_iter11_ref\+metrics\phase_thd.m,708,19e430b6a50eff55663f694583f9079f60bb63ea24195fceedc5a57e5fa4b8a1
model_error,src\+zhou_iter11_ref\+metrics\phase_thd_total_rms.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_iter11_ref\+metrics\phase_thd_total_rms.m,863,44d14dc5ef58bfc6087512b33f2fe704faf5b62f9cf9e6d82640c3c679281803
model_error,src\+zhou_iter11_ref\+metrics\summarize_simulation.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_iter11_ref\+metrics\summarize_simulation.m,4290,eb2917a7d2cd279ecb655ea9bc7051cc811f9253ac9ae32dd0fbcd4605168f6f
model_error,src\+zhou_iter11_ref\+metrics\summary_to_long_table.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_iter11_ref\+metrics\summary_to_long_table.m,2181,0c800cdd6ae6571dbd47c4486c9b2f4abb83315a7d7aa4d816604184656b9fd2
model_error,src\+zhou_iter11_ref\+model\electromagnetic_torque.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_iter11_ref\+model\electromagnetic_torque.m,207,12d50829da03ea25256358199bba0e0f086dffcea4b788b509d48b813c0c3e87
model_error,src\+zhou_iter11_ref\+model\integrate_command.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_iter11_ref\+model\integrate_command.m,2379,425b41d68e1dab504d44b956553dc511ffeaf24567961f5848fff5a493498ec6
model_error,src\+zhou_iter11_ref\+model\phase_currents.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_iter11_ref\+model\phase_currents.m,370,8de0550955257ad92006e20470a7fa03141f6bb78aab3cb6045bc1f1108d2a37
model_error,src\+zhou_iter11_ref\+model\pmsm_derivative.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_iter11_ref\+model\pmsm_derivative.m,773,955986f509c77349edb832f0f1ef2e5904dd1921338e61d8fabfde1483a0ad38
model_error,src\+zhou_iter11_ref\+model\sample_command_waveform.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_iter11_ref\+model\sample_command_waveform.m,3122,f017d4b238410c197024ac4baae9473ba0c434bfa9ff83d5fbc14cb7839739be
model_error,src\+zhou_iter11_ref\+modulation\case1_command.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_iter11_ref\+modulation\case1_command.m,638,c7a7903fa4728e38f92e269ffaf45127b5f934ff72ae164b200d17d2d572dde4
model_error,src\+zhou_iter11_ref\+modulation\case2_command.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_iter11_ref\+modulation\case2_command.m,1820,0afe24058e92b4797f46d3f52283e53faa99eb10a2432cf379502612ea5916bc
model_error,src\+zhou_iter11_ref\+modulation\case3_command.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_iter11_ref\+modulation\case3_command.m,2073,3e4f828ae2af8831a4aff3889ff6fab3d2aadf75e9f503174bd325321425a6a4
model_error,src\+zhou_iter11_ref\+sim\run_closed_loop.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_iter11_ref\+sim\run_closed_loop.m,15944,70ff1595f820842a215216f31f0bc7ec2f065e6da061a09d498d53582b0ebc40
model_error,src\+zhou_model_error\build_summaries.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_model_error\build_summaries.m,11528,e28f5d7acc49c0219112dd2fd261b9d1cd6217d8dc7a1fc9de61cca699466ac6
model_error,src\+zhou_model_error\copy_provenance.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_model_error\copy_provenance.m,1976,b60898e4f8b8dc8fadc4a7dfaa35e3314e4c235d6d0676b3af8eb5611811125c
model_error,src\+zhou_model_error\decompose_simulation.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_model_error\decompose_simulation.m,12471,1521b9eeaa8cd38591176a679f04a2242fa22a7222567a2cd3f56e9737f6205a
model_error,src\+zhou_model_error\discover_upstreams.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_model_error\discover_upstreams.m,1358,e83bc05385945438eaea058180c3bea1758d630b8ae4507686f2b40682700b1d
model_error,src\+zhou_model_error\finalize_freeze.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_model_error\finalize_freeze.m,1396,82f388a999d68a8ee4979306119a027a4219ac3ee3527ab55d0972a6081486ba
model_error,src\+zhou_model_error\generate_documentation.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_model_error\generate_documentation.m,59278,7c90b9dd2a07e7433aaa860057faedc6cbdbe8d4187e07dbb1e3195d83787254
model_error,src\+zhou_model_error\generate_figures.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_model_error\generate_figures.m,8741,0007dd66615cb8f96551c137bbb26612be6ed63aaf9b1b3262be9e0ced35425c
model_error,src\+zhou_model_error\inventory.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_model_error\inventory.m,816,bbbe3aaa5cb90da8d943d84e0302d8ac57efa2316764ef5add7a1c8a388ccd5b
model_error,src\+zhou_model_error\make_decision.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_model_error\make_decision.m,5010,fa6840cba9f722cbaa0b27e21cbfa08add82bffab48f1d5f9f2460266f0d1fa4
model_error,src\+zhou_model_error\offline_candidate_audit.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_model_error\offline_candidate_audit.m,15569,4de519812e1f194d31a6a9c38a6d4e2b8cc2aea650aa8399bd52f24e326df60b
model_error,src\+zhou_model_error\path_audit.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_model_error\path_audit.m,3697,2b818d628b3e12657da05856f3997f9cef713afb16780923cd027cfc4bbafcfe
model_error,src\+zhou_model_error\prototype_gate.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_model_error\prototype_gate.m,921,f55558fa0dec28383a5eb02590c2d6d1d61213c4eb53384d71a6418e63e72127
model_error,src\+zhou_model_error\residual_correlations.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_model_error\residual_correlations.m,5236,085ca2b1110c798731f983a5ab3ba52efe92a9b0f945dd0a5cc58ce0cce3e6cd
model_error,src\+zhou_model_error\residual_spectrum.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_model_error\residual_spectrum.m,4303,56427e9ad3634fb610d685ef0354c4f3844d973e20a6b6e81ae6db5dd637e4d8
model_error,src\+zhou_model_error\run_audit.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_model_error\run_audit.m,6094,0a952ab4f03b15909b795805cca6a63aa2cfe5fcd58190ecaf72d6de9bd88290
model_error,src\+zhou_model_error\run_baseline_gate.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_model_error\run_baseline_gate.m,5483,3c84c93e46d24162e25e20009a3b4206652f3e2a17a265efd96f61b5d4268a84
model_error,src\+zhou_model_error\snapshot_upstreams.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_model_error\snapshot_upstreams.m,1144,7b49f551a771d8cef1b36bdcc07ed1c126f1628d06073246b9ab2eb97151d25d
model_error,src\+zhou_robust\run_robust_case.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_robust\run_robust_case.m,31678,ca3634266831940e808a22cb98d95bc0c63e2c163192488ef6657a82a586a5b0
model_error,src\+zhou_sequence\decompose_simulation.m,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_prototype_iter01\reference\upstream_snapshots\zhou_icf_mpc_model_error_decomposition_iter01\src\+zhou_sequence\decompose_simulation.m,8989,5f37752c7797694c97467962c0d9f54e4cbadb819d0ecf04493a7344daf3a1a1
dual_design,audit\COPIED_FILE_PROVENANCE.csv,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_design_iter01\audit\COPIED_FILE_PROVENANCE.csv,9117,4b3a23bfe851e172acfce93b8afb4e7dba44a4ec857c9bf72596e760cae7ea9f
dual_design,audit\FROZEN_UPSTREAM_VALIDATION.csv,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_design_iter01\audit\FROZEN_UPSTREAM_VALIDATION.csv,998,03bd5a8585f8d1d537cc5763aa3e22fc7a2d9636f8c5ef7eb7b4fb55b42e350c
dual_design,audit\SOURCE_PROJECTS.csv,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_design_iter01\audit\SOURCE_PROJECTS.csv,1553,f3255c3bd1d78a880d64bf4db19fb15a7332ba755b02337ce97d979df5938690
dual_design,audit\SOURCE_SHA256_AFTER.csv,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_design_iter01\audit\SOURCE_SHA256_AFTER.csv,102237,db73c41dad5bf71e5980372c3c6838e9a02ec4c034b697d2861ec877c7b20e4a
dual_design,audit\SOURCE_SHA256_BEFORE.csv,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_design_iter01\audit\SOURCE_SHA256_BEFORE.csv,102237,db73c41dad5bf71e5980372c3c6838e9a02ec4c034b697d2861ec877c7b20e4a
dual_design,CHANGELOG.md,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_design_iter01\CHANGELOG.md,549,bde19eb1763f783ab38373284876e7a1f5ede52d84f937700bc15ac7abdb1eb6
dual_design,docs\CAUSALITY_AUDIT.md,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_design_iter01\docs\CAUSALITY_AUDIT.md,1444,0c583767ab3982bee6e37083b9df9229e0a2f513f74efedba730f3ee50389443
dual_design,docs\COMPUTATION_BUDGET.md,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_design_iter01\docs\COMPUTATION_BUDGET.md,1669,3440d43b30c157718672fdf384adf57831a79ed4eb35547a4a88f78f35aebe0c
dual_design,docs\DESIGN_DECISION.md,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_design_iter01\docs\DESIGN_DECISION.md,1417,eb63516291c08282d2857eb4e8d46091a2ca1a9e25c93ddd57b0527222d687f0
dual_design,docs\DESIGN_REQUIREMENTS_FROM_EVIDENCE.md,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_design_iter01\docs\DESIGN_REQUIREMENTS_FROM_EVIDENCE.md,1350,818662ac976ac5209ba592beba8876bb2ee45dd5ecd928ede1a523324947a3ff
dual_design,docs\DUAL_TIMESCALE_ALGORITHM_SPEC.md,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_design_iter01\docs\DUAL_TIMESCALE_ALGORITHM_SPEC.md,3352,dbedb185a6ce27fcf0f52fbb117b27ac4a608aba9730780b9944cbb9dbd739cd
dual_design,docs\EXACT_TIMING_AND_SIGNAL_MAP.md,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_design_iter01\docs\EXACT_TIMING_AND_SIGNAL_MAP.md,2464,2d9e9f8ebdb5d5c7ad10703d34a7d237463cabf8c6d6b53aa8d8593f0e1c0b84
dual_design,docs\FALLBACK_CONSTRAINED_RLS_SPEC.md,C:\Users\catkin\Documents\baseline_zhou\zhou_icf_mpc_dual_timescale_design_iter01\docs\FALLBACK_CONSTRAINED_RLS_SPEC.md,967,4e58a54510fcfb5e4dff451f3906404996e0d318368b7dc5c595fdd5df87f732
